data_month,series_id,data_series,borrower_type,purpose,commitments
1996-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.229981
1996-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.230481
1996-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.232304
1996-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.233385
1996-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.233723
1996-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.233844
1996-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.239212
1996-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.250456
1997-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.266876
1997-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.288308
1997-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.311783
1997-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.334921
1997-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.357082
1997-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.372192
1997-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.378579
1997-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.380923
1997-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.383843
1997-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.390334
1997-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.397257
1997-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.400671
1998-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.398058
1998-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.384149
1998-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.359549
1998-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.331232
1998-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.308193
1998-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.298395
1998-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.301779
1998-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.30588
1998-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.303338
1998-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.292602
1998-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.277212
1998-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.262679
1999-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.252252
1999-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.249512
1999-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.259859
1999-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.279471
1999-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.300914
1999-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.320126
1999-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.329684
1999-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.333073
1999-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.336215
1999-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.342294
1999-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.352142
1999-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.360306
2000-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.370912
2000-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.381281
2000-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.384016
2000-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.377343
2000-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.359685
2000-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.333473
2000-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.30722
2000-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.289092
2000-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.278051
2000-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.27919
2000-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.293793
2000-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.316111
2001-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.338722
2001-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.354251
2001-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.363599
2001-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.360875
2001-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.347332
2001-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.330576
2001-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.31126
2001-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.304909
2001-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.319096
2001-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.348474
2001-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.37601
2001-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.393253
2002-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.396701
2002-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.39097
2002-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.390913
2002-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.40571
2002-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.444937
2002-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.501782
2002-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.577534
2002-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.654734
2002-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.713419
2002-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.748399
2002-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.757879
2002-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.741314
2003-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.7052
2003-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.659464
2003-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.619912
2003-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.596543
2003-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.587769
2003-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.583565
2003-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.578091
2003-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.563443
2003-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.545809
2003-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.522947
2003-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.503183
2003-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.493084
2004-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.496749
2004-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.508214
2004-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.522853
2004-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.537707
2004-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.549512
2004-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.561213
2004-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.574907
2004-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.58857
2004-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.601705
2004-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.605936
2004-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.596915
2004-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.577756
2005-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.563512
2005-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.561909
2005-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.571189
2005-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.584053
2005-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.596065
2005-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.596758
2005-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.582992
2005-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.568503
2005-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.559567
2005-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.567135
2005-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.594912
2005-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.628307
2006-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.646857
2006-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.641262
2006-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.617493
2006-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.582955
2006-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.545516
2006-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.510698
2006-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.489845
2006-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.485076
2006-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.492307
2006-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.504806
2006-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.513908
2006-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.516778
2007-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.51114
2007-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.495658
2007-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.472555
2007-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.451302
2007-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.443585
2007-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.456823
2007-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.47723
2007-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.50603
2007-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.552011
2007-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.604138
2007-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.650791
2007-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.686548
2008-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.695153
2008-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.681561
2008-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.659981
2008-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.638598
2008-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.620471
2008-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.601268
2008-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.578164
2008-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.543502
2008-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.492772
2008-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.444553
2008-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.405883
2008-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.381881
2009-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.379135
2009-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.38891
2009-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.394101
2009-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.396636
2009-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.395994
2009-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.391172
2009-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.382372
2009-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.372421
2009-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.368074
2009-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.371261
2009-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.377948
2009-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.390372
2010-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.401824
2010-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.413976
2010-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.429167
2010-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.442901
2010-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.450997
2010-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.455328
2010-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.456456
2010-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.458011
2010-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.453835
2010-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.446415
2010-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.434618
2010-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.417621
2011-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.402289
2011-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.39365
2011-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.395426
2011-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.413718
2011-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.44517
2011-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.469514
2011-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.482838
2011-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.481565
2011-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.471192
2011-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.455019
2011-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.43867
2011-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.42718
2012-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.419101
2012-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.415805
2012-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.411123
2012-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.397394
2012-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.382569
2012-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.373749
2012-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.367503
2012-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.36401
2012-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.37265
2012-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.39264
2012-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.417753
2012-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.436244
2013-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.446661
2013-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.444056
2013-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.436277
2013-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.43626
2013-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.449484
2013-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.478915
2013-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.526722
2013-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.56984
2013-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.604392
2013-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.634373
2013-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.662885
2013-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.690432
2014-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.70124
2014-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.684287
2014-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.645835
2014-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.606712
2014-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.591222
2014-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.601796
2014-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.646396
2014-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.723417
2014-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.809871
2014-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.867579
2014-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.896541
2014-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.90383
2015-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.903969
2015-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.909252
2015-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.921974
2015-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.928256
2015-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.929996
2015-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.928003
2015-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.923145
2015-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.908846
2015-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.894815
2015-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.908199
2015-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.95618
2015-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.034151
